Track_duration(s);Popularity;Danceability;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Explicit;Energy
241.093;0;0.702;11;3.239;0;0.0437;0.000407;0.00000127;0.0885;0.709;129.999;4;0;0.883
224.506;1;0.785;1;15.407;1;0.0457;0.00772;0.0115;0.176;0.721;112.675;4;0;0.644
262.693;67;0.635;5;5.864;1;0.0366;0.192;0;0.154;0.201;104.058;4;1;0.647
254.293;56;0.645;9;6.955;1;0.0532;0.129;0.0000103;0.0443;0.695;142.615;4;0;0.933
223.146;0;0.53;0;2.571;0;0.0553;0.0528;0.00000484;0.372;0.823;122.807;4;0;0.964
188.986;83;0.743;2;6.465;1;0.116;0.0804;0;0.384;0.82;113.375;4;0;0.836
138.36;54;0.624;7;11.132;1;0.0344;0.656;0;0.0785;0.935;127.69;4;0;0.432
200.866;30;0.453;9;7.133;1;0.343;0.00331;0.00645;0.0899;0.83;152.832;4;0;0.887
204.026;0;0.678;1;7.07;1;0.188;0.353;0;0.113;0.923;86.996;4;0;0.747
205.36;65;0.776;7;2.528;1;0.0314;0.0234;0.00177;0.0322;0.635;102.996;4;0;0.693
206.32;61;0.571;7;2.184;1;0.214;0.0615;0.00000123;0.186;0.477;127.951;4;0;0.903
227.266;53;0.404;9;11.353;1;0.0321;0.281;0.00000632;0.0789;0.526;80.643;4;0;0.51
215.72;52;0.494;4;9.509;1;0.0323;0.0213;0;0.288;0.474;115.441;4;0;0.683
240.8;61;0.779;6;9.7;0;0.0335;0.0125;0.0536;0.355;0.789;115.384;4;0;0.717
175.36;53;0.68;1;3.646;0;0.0577;0.246;0.000187;0.0788;0.816;187.785;4;0;0.876
231.493;45;0.579;6;4.443;0;0.0762;0.000772;0.00103;0.495;0.613;136.061;4;0;0.963
206.066;21;0.582;9;3.208;1;0.102;0.185;0;0.107;0.307;115.91;4;0;0.913
192.506;29;0.476;8;2.054;1;0.0571;0.000124;0.0000079;0.295;0.572;142.033;4;0;0.979
154;37;0.541;11;2.954;1;0.0715;0.048;0.0000601;0.086;0.951;92.338;4;0;0.887
198.48;0;0.79;7;7.744;1;0.155;0.0357;0;0.169;0.854;100.436;4;0;0.678
280.04;4;0.511;5;7.016;1;0.0273;0.0425;0.0000233;0.105;0.161;119.917;4;0;0.574
194.216;67;0.512;1;6.969;0;0.0249;0.162;0;0.167;0.417;107.839;4;0;0.69
187.973;0;0.748;10;4.032;0;0.198;0.13;0;0.111;0.792;110.645;3;0;0.819
192.922;62;0.672;1;6.43;1;0.0284;0.367;0;0.321;0.485;103.326;3;0;0.53
241.306;83;0.527;1;5.64;0;0.0366;0.0115;0;0.188;0.495;148.723;4;0;0.942
347.666;61;0.812;1;8.825;0;0.0452;0.0399;0.0831;0.0671;0.729;114.832;4;0;0.507
179.666;36;0.674;5;6.701;1;0.0612;0.0595;0.874;0.0965;0.673;165.903;4;0;0.9
197.666;24;0.39;1;12.245;1;0.106;0.757;0;0.0915;0.467;90.157;4;0;0.276
197.813;0;0.255;9;12.564;1;0.0322;0.546;0.0000187;0.188;0.546;164.267;4;0;0.43
200.213;0;0.868;1;9.786;1;0.0634;0.103;0.467;0.0759;0.796;126.034;4;0;0.672
170.625;68;0.614;5;3.927;0;0.088;0.00125;0.0186;0.328;0.411;127.966;4;0;0.972
172.053;0;0.752;10;3.243;1;0.0971;0.0833;0.000265;0.424;0.534;120.003;4;0;0.832
156.36;26;0.547;8;11.234;1;0.0296;0.56;0.0000182;0.127;0.468;85.457;4;0;0.195
238.573;68;0.579;4;15.11;1;0.0348;0.118;0.000562;0.132;0.353;74.899;4;0;0.267
171.16;0;0.698;11;5.946;0;0.0278;0.0184;0;0.102;0.956;129.552;4;0;0.867
223.253;68;0.799;5;8.193;1;0.0411;0.0811;0.0137;0.102;0.963;121.915;4;0;0.608
153.76;0;0.478;0;2.349;1;0.114;0.204;0.000702;0.177;0.814;160.205;4;0;0.994
251.6;44;0.471;9;11.798;1;0.0593;0.0319;0.482;0.115;0.541;160.255;4;0;0.905
309.96;51;0.502;10;5.631;1;0.0501;0.063;0.000395;0.0918;0.752;128.295;4;0;0.867
286.48;82;0.346;0;6.864;0;0.0282;0.417;0;0.114;0.0789;75.881;4;0;0.552
197.626;28;0.692;0;2.628;1;0.0407;0.119;0;0.224;0.809;103.984;4;0;0.894
199.6;67;0.639;7;10.047;1;0.264;0.0265;0.000551;0.146;0.579;119.63;4;0;0.69
286.48;43;0.536;11;5.732;1;0.0396;0.0882;0;0.192;0.482;130.638;4;0;0.705
198.221;30;0.529;8;5.179;1;0.0379;0.575;0;0.0788;0.364;83.902;4;0;0.517
248.68;24;0.507;9;4.836;1;0.0355;0.0118;0.0000581;0.239;0.217;114.978;4;0;0.678
237.733;56;0.341;9;6.66;1;0.076;0.147;0;0.0741;0.677;174.987;4;0;0.895
296.32;0;0.608;5;2.157;0;0.041;0.0555;0.303;0.0748;0.916;126.019;4;0;0.971
210.693;45;0.544;7;12.628;0;0.0482;0.543;0.0000232;0.0839;0.527;79.957;4;0;0.412
167.16;61;0.623;2;13.215;1;0.0392;0.193;0;0.11;0.842;114.436;4;0;0.48
192.173;43;0.502;9;9.664;1;0.0476;0.65;0.0000932;0.0775;0.932;200.027;4;0;0.874
164.866;66;0.525;5;4.479;1;0.0467;0.0252;0;0.101;0.623;101.674;4;0;0.882
212.066;19;0.391;6;11.629;1;0.0337;0.47;0.0000276;0.0667;0.463;136.963;4;0;0.503
309.6;88;0.557;5;7.224;1;0.0243;0.731;0.0000146;0.11;0.213;146.277;4;0;0.442
183.414;74;0.632;5;6.478;1;0.029;0.0225;0.00000181;0.104;0.188;90.037;4;0;0.575
234.453;80;0.595;10;3.428;0;0.0884;0.0434;0;0.259;0.762;128.024;4;0;0.912
150.933;0;0.779;0;3.458;0;0.047;0.00059;0.0708;0.134;0.765;129.087;4;0;0.731
313.879;0;0.791;1;3.178;1;0.0799;0.000465;0.0129;0.0553;0.858;130.014;4;0;0.873
200.253;48;0.613;5;2.549;1;0.054;0.0222;0.00000586;0.105;0.538;131.007;4;0;0.917
206.4;0;0.523;3;7.17;1;0.0269;0.0264;0.00000209;0.0568;0.428;100.007;4;0;0.714
402.173;60;0.163;7;8.414;1;0.0415;0.341;0.0638;0.0945;0.325;162.086;4;0;0.51
255.573;45;0.607;7;8.227;1;0.0291;0.137;0.000423;0.0734;0.641;90.517;4;0;0.542
265.48;0;0.646;2;6.152;1;0.366;0.409;0;0.107;0.676;83.093;4;0;0.796
206.07;82;0.756;8;6.377;1;0.0401;0.182;0;0.333;0.956;94.996;4;0;0.697
200.146;63;0.413;4;2.599;0;0.119;0.0000287;0.000753;0.371;0.374;164.999;4;0;0.969
172.452;0;0.392;2;12.494;1;0.0322;0.94;0;0.116;0.296;144.268;3;0;0.15
217.546;53;0.515;5;2.951;1;0.0391;0.00369;0.0000719;0.293;0.645;168.105;4;0;0.847
217.408;54;0.633;0;5.676;1;0.046;0.0142;0.00000484;0.113;0.748;101.982;4;0;0.843
230.613;0;0.423;6;5.109;1;0.0347;0.0158;0;0.231;0.17;165.394;4;0;0.572
204.346;0;0.762;10;4.311;0;0.127;0.0537;0;0.126;0.691;125.067;4;0;0.787
246.653;0;0.466;7;8.367;1;0.0294;0.0000232;0.45;0.234;0.891;91.702;4;0;0.82
190.106;0;0.643;1;5.248;1;0.0449;0.00268;0.00000651;0.0898;0.317;102.914;4;0;0.721
204.21;20;0.823;9;7.542;0;0.0572;0.0686;0;0.0631;0.75;114.024;4;0;0.756
175.2;14;0.327;3;2.928;1;0.0547;0.202;0.00009;0.28;0.416;179.561;4;0;0.71
242.44;60;0.669;6;7.108;1;0.0428;0.141;0;0.185;0.483;122.531;4;0;0.747
206.166;81;0.699;2;7.548;1;0.0487;0.0317;0.0000359;0.285;0.121;119.987;4;0;0.529
249.573;29;0.862;6;5.122;0;0.0879;0.00553;0.00808;0.122;0.802;100.293;4;0;0.862
225.146;81;0.564;11;4.92;0;0.0461;0.00125;0;0.109;0.393;91.972;4;1;0.71
220.293;85;0.63;6;4.183;1;0.0363;0.215;0;0.253;0.492;123.146;4;0;0.804
275.786;31;0.696;8;3.811;0;0.161;0.229;0.0000138;0.281;0.673;83.995;4;0;0.847
209.699;0;0.72;0;4.138;1;0.0525;0.00362;0.000275;0.226;0.388;128.969;4;0;0.951
235.982;57;0.747;6;7.164;0;0.313;0.0531;0;0.039;0.699;94.949;4;0;0.525
242.253;14;0.356;0;7.011;0;0.0798;0.0861;0;0.137;0.109;135.553;5;0;0.567
212.12;0;0.659;5;5.673;0;0.111;0.33;0;0.173;0.437;148.015;4;0;0.716
312.773;45;0.842;11;9.38;1;0.0567;0.021;0.663;0.108;0.779;130.502;4;0;0.604
258.786;3;0.731;9;6.492;0;0.0389;0.33;0.000272;0.112;0.178;140.988;4;0;0.515
214.147;76;0.679;9;6.383;1;0.0407;0.0755;0;0.271;0.571;127.435;4;0;0.715
208.52;35;0.536;4;4.028;1;0.0406;0.0083;0.0356;0.154;0.961;95.612;4;0;0.952
175.4;64;0.681;8;21.861;1;0.0309;0.833;0.441;0.103;0.692;93.809;4;0;0.264
122.017;0;0.411;0;10.8;1;0.157;0.41;0;0.781;0.664;198.531;4;0;0.734
242.133;0;0.33;2;4.443;1;0.0988;0.0174;0;0.0778;0.284;130.776;4;0;0.863
129.105;19;0.511;1;14.652;1;0.0395;0.875;0;0.122;0.284;127.444;4;0;0.524
254.64;57;0.658;4;10.092;1;0.0315;0.0175;0.0235;0.0867;0.846;97.93;4;0;0.67
152.706;0;0.308;4;13.791;1;0.031;0.786;0;0.404;0.363;77.777;4;0;0.198
240.866;0;0.456;4;3.98;0;0.0332;0.208;0;0.296;0.155;142.072;4;0;0.714
232.186;87;0.698;8;4.946;1;0.0597;0.0605;0.000194;0.0926;0.552;96.924;4;1;0.633
214.653;85;0.933;5;6.472;0;0.161;0.112;0.312;0.163;0.754;109.967;4;0;0.528
229.184;76;0.807;1;4.311;0;0.0361;0.016;0.000503;0.0811;0.606;122.015;4;0;0.887
271.426;53;0.706;9;9.188;1;0.0406;0.526;0.14;0.388;0.816;104.9;4;0;0.538
229.282;63;0.627;1;5.019;1;0.0329;0.127;0;0.0768;0.481;115.005;4;0;0.715
215.533;39;0.742;5;10.356;0;0.0474;0.595;0.00142;0.151;0.689;93.008;4;1;0.516
333.506;1;0.661;4;6.571;1;0.0417;0.0557;0.00000568;0.349;0.919;117.147;4;0;0.911
176.96;53;0.766;0;8.902;0;0.17;0.347;0;0.197;0.556;94.063;4;0;0.572
179.866;18;0.6;7;8.338;1;0.034;0.258;0.0000218;0.296;0.61;131.077;4;0;0.731
252.342;49;0.441;8;3.702;1;0.059;0.000464;0.000332;0.0529;0.146;175.027;4;0;0.954
231.813;0;0.557;7;5.771;1;0.138;0.12;0;0.397;0.85;104.908;4;0;0.791
210.293;0;0.557;0;7.201;1;0.0389;0.0254;0.000264;0.0605;0.895;122.34;4;0;0.791
196.653;46;0.696;2;4.122;1;0.237;0.00399;0;0.0843;0.685;92.976;4;1;0.853
163.32;24;0.334;11;9.827;0;0.0715;0.523;0;0.227;0.381;136.302;4;0;0.608
136.12;57;0.381;2;10.061;1;0.0268;0.113;0;0.148;0.742;106.299;4;0;0.608
303.133;48;0.38;2;5.334;1;0.03;0.0768;0.0000024;0.0776;0.0878;74.987;4;0;0.572
321.36;57;0.434;10;11.791;1;0.205;0.402;0.00000381;0.0617;0.383;67.363;4;0;0.403
187.066;74;0.695;4;11.35;1;0.0651;0.297;0;0.123;0.892;122.433;4;0;0.582
273.44;64;0.698;2;6.246;1;0.0437;0.542;0;0.333;0.275;134.001;4;0;0.533
270.52;53;0.563;5;2.452;1;0.0363;0.0149;0.0000135;0.176;0.263;126.982;4;0;0.915
444.053;63;0.458;9;13.126;1;0.0431;0.467;0;0.197;0.3;154.215;4;0;0.364
329.413;74;0.591;0;7.299;1;0.0454;0.327;0.00000598;0.0818;0.658;111.457;4;0;0.804
280.546;23;0.401;3;4.371;1;0.029;0.0595;0;0.101;0.22;80.539;3;0;0.685
315.506;54;0.805;1;5.864;1;0.0806;0.142;0;0.322;0.644;94.52;4;0;0.638
147.481;76;0.751;9;6.131;1;0.0871;0.124;0;0.456;0.761;120.052;4;0;0.661
154;30;0.401;3;10.8;1;0.0315;0.66;0;0.165;0.395;129.86;4;0;0.426
267.066;0;0.903;2;8.094;1;0.0587;0.00347;0.000119;0.0504;0.539;134.96;4;0;0.62
242;0;0.668;1;8.69;0;0.0273;0.573;0.00506;0.0805;0.288;134.15;5;0;0.361
172.384;10;0.488;7;2.882;1;0.0533;0.0206;0.0000126;0.377;0.761;135.305;4;0;0.908
199.08;67;0.578;1;3.804;1;0.0619;0.00701;0;0.257;0.619;128.038;4;0;0.866
231.807;50;0.484;6;4.648;0;0.118;0.000546;0.00624;0.277;0.3;121.545;4;1;0.991
133.626;0;0.397;5;14.356;1;0.0335;0.545;0.0000742;0.357;0.394;92.135;4;0;0.332
228.826;75;0.653;2;4.353;1;0.167;0.228;0;0.0967;0.816;178.085;4;0;0.816
184.653;62;0.609;0;12.9;1;0.0385;0.0674;0;0.101;0.131;97.163;4;0;0.489
200.44;66;0.751;8;3.305;0;0.0466;0.0521;0.00056;0.477;0.905;112.041;4;1;0.939
278.281;75;0.687;1;5.04;0;0.0826;0.0575;0.00000221;0.27;0.853;114.941;4;0;0.887
199.655;63;0.744;7;6.02;0;0.0291;0.00851;0.000231;0.363;0.325;116;4;0;0.793
217.4;0;0.642;7;4.41;1;0.0365;0.0456;0;0.321;0.943;118.894;4;0;0.93
233.337;0;0.443;0;5.436;1;0.0624;0.441;0;0.163;0.248;116.838;4;0;0.558
317.24;0;0.716;9;5.584;1;0.0281;0.255;0.000262;0.0686;0.459;120.145;4;0;0.826
191.826;57;0.553;0;4.583;1;0.108;0.0923;0;0.215;0.605;94.487;4;0;0.756
127.493;58;0.513;6;6.664;1;0.0511;0.0166;0.0282;0.178;0.963;166.186;4;0;0.92
199.44;0;0.857;2;4.035;1;0.0583;0.381;0;0.0913;0.966;121.996;4;0;0.8
207.066;21;0.707;6;6.58;1;0.0503;0.00232;0.0009;0.153;0.741;119.742;4;0;0.836
211.56;87;0.714;11;4.808;0;0.0504;0.127;0;0.359;0.589;134.002;4;0;0.8
251.4;0;0.668;7;10.136;0;0.0294;0.916;0.00495;0.0751;0.357;118.135;4;1;0.291
262.466;79;0.638;5;5.886;1;0.0357;0.188;0;0.146;0.225;104.036;4;0;0.656
232.893;0;0.568;8;4.512;1;0.0802;0.0865;0.000115;0.276;0.299;91.026;4;0;0.883
267.826;38;0.569;9;12.897;1;0.0381;0.203;0;0.105;0.449;73.901;4;0;0.389
146.186;0;0.722;7;6.647;1;0.0446;0.451;0;0.0709;0.96;124.432;4;0;0.664
235.44;0;0.582;9;6.476;1;0.0931;0.0116;0.0000199;0.144;0.4;107.912;3;0;0.867
221.52;72;0.646;2;6.763;1;0.031;0.0243;0;0.0888;0.251;99.999;4;0;0.644
195.173;22;0.729;0;19.714;1;0.0479;0.242;0.0527;0.189;0.383;92.553;4;0;0.23
225.48;5;0.768;9;3.538;0;0.0613;0.0892;0;0.07;0.84;129.993;4;0;0.852
220.186;44;0.675;6;6.363;0;0.0388;0.0754;0;0.193;0.838;124.045;4;0;0.862
252.013;0;0.708;0;7.412;1;0.03;0.113;0.0000135;0.542;0.431;97.896;4;1;0.565
190.173;55;0.325;2;3.714;1;0.0633;0.165;0;0.0729;0.579;207.673;4;0;0.816
150.2;55;0.77;2;8.482;1;0.0602;0.332;0.0000777;0.103;0.571;127.991;4;0;0.519
219.693;36;0.494;4;4.032;1;0.0488;0.0148;0.063;0.259;0.928;145.98;4;0;0.96
210.853;0;0.753;11;8.54;1;0.073;0.00281;0.73;0.351;0.937;117.937;4;0;0.897
182.866;77;0.637;4;2.632;1;0.0511;0.0177;0;0.452;0.886;90.014;4;0;0.93
287.013;0;0.381;1;6.952;1;0.0397;0.0000461;0.045;0.0847;0.405;91.362;4;0;0.688
236.093;76;0.732;0;4.237;1;0.143;0.00496;0.0000464;0.372;0.759;127.091;4;0;0.899
229.164;70;0.722;9;4.812;1;0.0514;0.0883;0.61;0.278;0.91;126.113;4;0;0.961
319.6;0;0.451;8;7.694;0;0.0311;0.0186;0.000505;0.395;0.397;135.298;4;0;0.497
243.493;80;0.669;7;7.588;1;0.0353;0.139;0;0.123;0.807;102.322;4;0;0.727
290.667;53;0.68;0;11.886;1;0.0355;0.0289;0.0289;0.659;0.862;129.899;4;0;0.665
235.493;62;0.748;1;7.055;1;0.0334;0.0591;0;0.0863;0.884;120.076;4;0;0.788
268;41;0.432;2;8.087;1;0.145;0.00978;0.0000127;0.0467;0.217;169.012;4;0;0.586
211.76;31;0.567;11;3.777;0;0.04;0.000806;0.13;0.047;0.682;82.344;4;0;0.918
235.266;0;0.667;0;7.106;1;0.0505;0.0863;0;0.115;0.317;134.025;4;0;0.793
213.12;43;0.47;2;5.65;1;0.0484;0.00818;0.0000516;0.11;0.16;131.971;3;0;0.765
189.973;0;0.742;1;5.522;0;0.0303;0.0205;0;0.059;0.879;120.032;4;0;0.713
195.973;82;0.765;1;3.113;0;0.032;0.00107;0.0000106;0.0801;0.721;122.028;4;0;0.837
252.933;45;0.738;1;4.15;1;0.0348;0.0371;0;0.294;0.199;130.003;4;0;0.868
215.36;47;0.721;1;1.97;0;0.0279;0.013;0.00187;0.076;0.882;109.966;4;0;0.842
320.546;72;0.583;9;6.477;1;0.041;0.000323;0.0162;0.109;0.357;127.952;4;0;0.768
242.173;39;0.608;4;5.743;0;0.0465;0.0961;0.00201;0.326;0.892;108.192;4;0;0.851
195.4;34;0.694;2;12.583;1;0.0327;0.234;0.546;0.0703;0.457;146.6;4;0;0.453
198.237;0;0.849;1;5.243;0;0.0767;0.189;0.00000361;0.0805;0.779;110.008;4;0;0.581
224.173;53;0.834;0;6.236;0;0.06;0.0957;0.00000407;0.0625;0.499;68.49;4;0;0.623
130.613;4;0.503;7;5.299;1;0.0414;0.452;0.00114;0.0571;0.972;151.613;4;0;0.953
215.066;22;0.351;0;15.166;1;0.0276;0.412;0;0.127;0.523;73.444;4;0;0.328
158;60;0.476;0;11.175;1;0.0365;0.211;0;0.0601;0.691;170.879;4;0;0.677
187.04;29;0.435;0;8.48;1;0.169;0.466;0;0.942;0.727;93.83;3;0;0.804
189.709;41;0.521;7;3.659;1;0.0327;0.214;0;0.2;0.278;93.981;4;0;0.66
259.893;70;0.815;5;9.118;0;0.0368;0.033;0.684;0.114;0.795;102.642;4;0;0.605
259.026;63;0.507;11;4.874;0;0.0382;0.0000252;0.0000741;0.0725;0.535;138.19;4;0;0.728
202.426;0;0.816;0;6.839;1;0.0644;0.0788;0.532;0.0745;0.666;136.439;4;0;0.508
165.626;47;0.62;8;8.789;1;0.05;0.0162;0;0.0412;0.964;131.223;4;0;0.819
260.946;0;0.654;3;6.254;1;0.0315;0.218;0;0.11;0.916;131.942;4;0;0.915
209.306;74;0.509;0;6.434;1;0.0335;0.209;0.00000199;0.369;0.237;80.012;4;0;0.629
243.266;74;0.604;0;10.761;1;0.0337;0.000298;0.817;0.0625;0.387;137.064;4;0;0.755
236.666;45;0.813;0;6.198;1;0.0446;0.258;0.00000777;0.0614;0.819;105.072;4;0;0.578
297.133;0;0.488;7;6.356;1;0.0345;0.118;0.0000142;0.632;0.685;151.201;4;0;0.795
323.4;52;0.563;2;6.826;1;0.0496;0.281;0.0000149;0.363;0.42;95.188;4;1;0.806
185.026;0;0.521;11;8.685;0;0.0243;0.0403;0.00441;0.149;0.197;92.991;3;0;0.478
202.666;60;0.297;4;3.168;1;0.0923;0.0256;0;0.0684;0.668;167.463;4;0;0.925
233.626;0;0.562;2;6.745;1;0.127;0.00465;0.00000223;0.0888;0.351;172.054;4;0;0.689
281.973;0;0.582;4;8.435;1;0.0276;0.194;0.00000253;0.0949;0.228;102.024;4;0;0.606
249.733;40;0.711;7;5.605;1;0.0511;0.0273;0.000911;0.105;0.724;100.124;4;0;0.696
210.8;85;0.808;10;5.26;0;0.342;0.145;0;0.292;0.829;165.995;4;0;0.745
234.213;52;0.653;6;5.273;0;0.082;0.253;0;0.144;0.401;123.999;4;0;0.623
185.863;75;0.586;5;5.946;1;0.113;0.0153;0.00000178;0.133;0.267;68.976;4;0;0.624
221.68;47;0.565;7;5.257;1;0.0268;0.00945;0.00000121;0.305;0.289;91.967;4;0;0.56
125.789;34;0.675;11;8.388;1;0.031;0.693;0;0.408;0.887;128.529;4;0;0.554
216.733;74;0.784;7;5.153;0;0.0923;0.3;0.0000157;0.272;0.819;118.738;4;0;0.893
226.813;30;0.505;8;4.744;0;0.0279;0.163;0;0.196;0.352;93.971;4;0;0.765
248.573;32;0.614;2;10.36;1;0.0699;0.67;0.00107;0.123;0.163;83.005;4;0;0.501
181.786;44;0.685;10;8.137;1;0.0364;0.466;0;0.195;0.96;126.019;4;0;0.696
226.493;0;0.624;2;10.415;1;0.029;0.861;0.00000151;0.116;0.288;105.087;4;0;0.28
212.106;47;0.601;9;10.59;1;0.0325;0.51;0.000732;0.141;0.478;133.205;4;0;0.419
208.946;82;0.82;7;9.144;1;0.0408;0.0936;0.000135;0.109;0.964;123.765;4;0;0.575
321.293;45;0.473;10;6.549;1;0.0543;0.00212;0;0.214;0.308;139.976;4;0;0.861
221.493;0;0.662;1;8.194;1;0.0295;0.0773;0;0.118;0.365;128.015;4;0;0.546
193.92;0;0.66;1;5.352;0;0.153;0.0192;0.00000883;0.159;0.625;103.009;4;0;0.805
191.093;35;0.566;7;11.976;1;0.0893;0.582;0;0.286;0.824;78.729;4;0;0.659
202.546;65;0.718;5;9.191;1;0.0376;0.052;0.0137;0.0932;0.929;121.488;4;0;0.806
326.6;0;0.464;11;7.749;0;0.0572;0.000152;0.000285;0.109;0.411;139.67;4;0;0.734
129.466;0;0.506;5;6.58;1;0.0725;0.617;0;0.645;0.854;168.78;4;0;0.844
137.933;62;0.681;3;10.364;1;0.0346;0.605;0;0.0641;0.966;117.884;4;0;0.64
198.813;28;0.414;1;4.641;0;0.0312;0.244;0;0.0701;0.326;78.252;4;0;0.613
210.6;19;0.64;1;15.15;1;0.0401;0.0109;0.0000988;0.2;0.608;127.711;4;0;0.65
267;67;0.729;2;9.992;1;0.0732;0.157;0.284;0.195;0.906;125.814;4;0;0.818
161.384;42;0.442;0;6.283;1;0.0427;0.185;0;0.0949;0.415;93.109;4;0;0.465
205.04;86;0.854;5;8.151;0;0.106;0.0609;0.0816;0.1;0.294;80.015;4;0;0.569
261.853;75;0.476;2;5.38;1;0.0343;0.0217;0.00000108;0.203;0.251;129.084;4;0;0.736
201.253;63;0.706;10;5.377;1;0.215;0.0911;0;0.347;0.293;107.184;4;0;0.855
256.613;70;0.23;8;5.767;1;0.0317;0.568;0.00000818;0.176;0.262;160.139;4;0;0.492
201.146;31;0.712;5;6.99;1;0.0399;0.0516;0.0115;0.173;0.934;121.474;4;0;0.864
230.306;69;0.398;3;12.852;1;0.0337;0.966;0.0000857;0.116;0.114;109.599;4;0;0.284
199.053;4;0.746;6;4.41;0;0.0993;0.0112;0;0.0936;0.737;114.044;4;0;0.765
188.253;19;0.69;2;5.816;0;0.0612;0.000996;0.0000755;0.0962;0.922;161.001;4;0;0.732
224.053;0;0.784;0;7.718;1;0.049;0.261;0.0000014;0.293;0.854;124.908;4;0;0.675
218.573;49;0.662;0;4.103;0;0.0378;0.0209;0;0.304;0.714;128.028;4;0;0.891
187.84;0;0.23;0;14.373;1;0.0327;0.00632;0.0423;0.0679;0.496;68.954;4;0;0.376
226.413;52;0.686;5;9.04;0;0.0319;0.0552;0.633;0.155;0.515;132.993;4;0;0.935
318.733;34;0.789;11;6.205;0;0.0557;0.0136;0.0000281;0.0701;0.682;108.01;4;0;0.781
223.666;54;0.57;1;2.771;1;0.0763;0.0182;0;0.203;0.557;129.073;4;0;0.973
155.173;58;0.703;7;10.818;1;0.0467;0.73;0;0.518;0.963;131.821;4;0;0.724
272.133;0;0.914;11;12.478;0;0.0727;0.00709;0.00318;0.0832;0.972;127.226;4;0;0.594
214.946;0;0.854;4;6.32;0;0.0793;0.0113;0.0000872;0.166;0.818;106.894;4;0;0.71
150.569;0;0.442;0;2.551;1;0.173;0.125;0;0.302;0.932;138.442;4;0;0.953
255.6;70;0.337;2;7.674;1;0.0495;0.0319;0.00000657;0.342;0.404;88.772;4;0;0.684
207.906;68;0.84;1;4.386;0;0.275;0.00281;0.00000111;0.152;0.637;103.376;4;0;0.835
181.8;61;0.593;1;9.886;1;0.0283;0.147;0;0.128;0.953;128.365;4;0;0.607
248.893;59;0.519;10;8.7;1;0.0437;0.645;0.00000177;0.271;0.668;82.999;4;0;0.737
197.8;71;0.488;2;4.626;1;0.0356;0.000395;0.00000121;0.346;0.559;127.862;4;0;0.84
230.386;68;0.4;7;7.768;1;0.0295;0.346;0.000031;0.155;0.653;103.436;4;0;0.48
223.16;57;0.538;2;10.936;0;0.0262;0.557;0;0.162;0.373;102.839;4;0;0.604
236.52;62;0.797;10;3.925;0;0.0968;0.0154;0;0.1;0.385;106.997;4;0;0.502
217.306;0;0.583;7;4.957;1;0.0311;0.00927;0.0000257;0.22;0.528;126.032;4;0;0.744
264.932;24;0.545;8;4.515;1;0.044;0.013;0;0.044;0.288;128.062;4;0;0.866
167.746;56;0.44;2;17.375;1;0.0272;0.804;0.00000895;0.179;0.333;85.776;4;0;0.196
210.879;51;0.862;2;5.444;1;0.0365;0.0664;0.00548;0.263;0.603;123.999;4;0;0.897
168.601;84;0.695;4;5.692;1;0.0493;0.299;0;0.367;0.415;121.932;4;0;0.54
238.293;34;0.531;4;5.217;1;0.122;0.284;0.00129;0.319;0.708;167.768;4;0;0.949
231.88;36;0.817;8;7.194;1;0.0468;0.457;0.0723;0.0606;0.878;128.93;4;1;0.767
280.026;0;0.506;2;6.56;1;0.0282;0.185;0;0.119;0.0958;74.806;4;0;0.573
178.36;80;0.765;7;13.487;1;0.0329;0.0504;0.00000276;0.165;0.965;114.02;4;0;0.476
258.533;0;0.617;11;6.889;1;0.0305;0.00548;0.000637;0.0645;0.765;119.961;4;0;0.721
207.975;58;0.696;8;3.498;1;0.064;0.00272;0.00000134;0.0987;0.7;128.005;4;0;0.94
200.04;93;0.514;1;5.934;1;0.0598;0.00146;0.0000954;0.0897;0.334;171.005;4;0;0.73
147.546;0;0.506;9;6.377;0;0.0333;0.564;0;0.0773;0.863;129.615;4;0;0.661
235.546;71;0.35;11;3.364;1;0.054;0.00433;0.283;0.0676;0.588;199.866;4;0;0.775
219.535;0;0.468;4;11.014;1;0.0412;0.921;0;0.107;0.325;125.343;4;0;0.205
145.88;11;0.678;9;4.591;1;0.0831;0.222;0;0.331;0.893;90.695;4;0;0.819
202.197;47;0.645;2;5.874;1;0.0482;0.0136;0;0.513;0.336;120.06;4;0;0.732
257.373;75;0.622;2;5.548;1;0.029;0.11;0;0.0954;0.539;110.367;4;0;0.829
237.464;56;0.362;6;6.803;1;0.0741;0.151;0.000197;0.125;0.354;173.688;4;0;0.781
213.423;0;0.563;4;4.066;0;0.0386;0.0585;0;0.419;0.439;119.964;4;0;0.864
288.266;70;0.472;3;12.98;1;0.0262;0.872;0.206;0.147;0.459;135.193;4;0;0.373
215.053;42;0.638;0;11.34;1;0.111;0.729;0.0000105;0.0986;0.915;112.893;4;0;0.557
237.533;21;0.591;10;8.058;0;0.054;0.00411;0.00000153;0.0289;0.846;98.528;4;0;0.727
163.08;59;0.682;7;7.689;1;0.0289;0.257;0;0.115;0.91;130.704;4;0;0.444
198.306;67;0.65;9;5.488;1;0.0463;0.019;0;0.323;0.446;124.96;4;0;0.786
